ARRIVAL_RATE 0.0111255
ARRIVAL_RATE 0.0585821
SERVICE_TIME TwitterFilter_0 7.54962e-05
NUMBER_OF_TUPLES TwitterFilter_0 0
ARRIVAL_RATE 0.0147009
SERVICE_TIME TwitterFilter_0 0.000497128
NUMBER_OF_TUPLES TwitterFilter_0 0
ARRIVAL_RATE 0.00639823
SERVICE_TIME TwitterFilter_0 4.19205e-05
NUMBER_OF_TUPLES TwitterFilter_0 0
ARRIVAL_RATE 0.0672446
SERVICE_TIME TwitterFilter_0 0.000112991
NUMBER_OF_TUPLES TwitterFilter_0 0
SERVICE_TIME TwitterFilter_0 0.000439437
NUMBER_OF_TUPLES TwitterFilter_0 0

PROCESSOR: Proc_10.0.0.1 in_use: 0 - average memory=200 - max memory=300 -- accs=3 -- cumm=600
PROCESSOR: Proc_10.0.0.1 - CORE: Core_0 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_1 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_2 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_3 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_4 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_5 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_6 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_7 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_8 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_9 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_10 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_11 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_12 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_13 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_14 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_15 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_16 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_17 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_18 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_19 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_20 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_21 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_22 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_23 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_24 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_25 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_26 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_27 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_28 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_29 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_30 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.1 - CORE: Core_31 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR utilization: 0

PROCESSOR: Proc_10.0.0.2 in_use: 5e-09 - average memory=1450 - max memory=2800 -- accs=28 -- cumm=40600
PROCESSOR: Proc_10.0.0.2 - CORE: Core_5 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_6 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_7 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_8 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_9 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_10 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_11 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_12 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_13 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_14 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_15 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_16 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_17 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_18 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_19 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_20 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_21 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_22 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_23 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_24 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_25 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_26 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_27 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_28 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_29 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_30 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_31 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.0.2 - CORE: Core_0 time_in_use: 1e-09 total_time: 0.158491 utilization: 6.30952e-09
PROCESSOR: Proc_10.0.0.2 - CORE: Core_1 time_in_use: 1e-09 total_time: 0.158491 utilization: 6.30952e-09
PROCESSOR: Proc_10.0.0.2 - CORE: Core_2 time_in_use: 1e-09 total_time: 0.158491 utilization: 6.30952e-09
PROCESSOR: Proc_10.0.0.2 - CORE: Core_3 time_in_use: 1e-09 total_time: 0.158491 utilization: 6.30952e-09
PROCESSOR: Proc_10.0.0.2 - CORE: Core_4 time_in_use: 1e-09 total_time: 0.158491 utilization: 6.30952e-09
PROCESSOR utilization: 9.85863e-10

PROCESSOR: Proc_10.0.1.2 in_use: 0 - average memory=200 - max memory=300 -- accs=3 -- cumm=600
PROCESSOR: Proc_10.0.1.2 - CORE: Core_0 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_1 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_2 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_3 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_4 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_5 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_6 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_7 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_8 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_9 time_in_use: 0 total_time: 0.158491 utilization: 0
PROCESSOR: Proc_10.0.1.2 - CORE: Core_10 time_in_use: 0 total_time: 0.158491 utilization: 0
